Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd
E_S_WWC_WM_425,-0.9414,-1.31148,3.00788,19.019,2.27,-1.35,7.78386,3.46428,-1.86547,1.06261,-8.31891,0.0,-0.634506,0.9,51.2385,1.4249,29.99,54.2891,119.482,-20.9176,138.117,2.15251,-4.25558,0.2723718695980066,0.0044066715127446
E_S_WWC_WM_426,-6.78225,-3.58513,14.0155,17.4545,2.49,0.79,12.1503,6.51122,15.4103,45.7585,3.49757,-0.3,9.2021,-0.3,1.05815,6.19208,-13.6652,33.1592,78.8963,4.26239,99.0032,-51.973,69.6894,0.2730130066079734,0.0075535729214743
E_S_WWC_WM_427,0.407562,0.840446,7.12164,-14.1893,-1.55,-0.61,9.74008,6.21938,-42.4619,-74.5279,3.10296,0.5,-6.43233,0.6,49.9798,7.61263,-18.8282,45.9545,-54.8985,-44.772,57.4138,-15.3953,-52.8713,0.269472175345515,0.0050491607221126
E_S_WWC_WM_428,13.4581,10.3208,17.4755,-4.61217,0.18,0.66,15.6157,5.74279,15.1586,-28.0307,3.42379,-0.2,-14.4708,0.8,-3.72343,11.5283,-12.6555,-20.6443,-33.5674,23.2261,36.3244,-44.0992,22.6623,0.26762797789701,0.0075729132820938
E_S_WWC_WM_429,4.4463,-3.68599,-4.71363,13.2818,1.85,2.08,0.740756,-4.39533,46.0644,78.704,-2.04119,0.2,-5.45559,0.7,42.6883,-18.354,18.9791,15.1146,27.2829,-9.00923,61.8086,84.5899,-19.8532,0.2696305115548172,0.0050388085352457
E_S_WWC_WM_430,0.555189,-5.07882,7.99781,-13.6993,1.66,-1.33,-7.06534,8.46845,-18.4549,16.9091,-10.9848,0.7,-6.21478,0.8,2.88088,-16.889,-7.3497,-16.7673,84.8078,45.2412,132.994,8.33861,-130.722,0.2365103385548172,0.0030239437462374
E_S_WWC_WM_431,9.22757,2.65808,-1.0615,-18.067,1.05,0.61,-5.33695,-4.4013,-36.4542,79.4957,-1.75331,0.1,24.5297,-0.1,-7.94541,26.1689,22.7259,32.3817,57.7261,12.0658,9.07389,-57.8694,-7.45913,0.2838516687807308,0.0064174686146792
E_S_WWC_WM_432,4.64433,11.7786,0.0211153,-1.74459,0.44,0.63,8.88303,1.76257,4.80683,-21.2464,-8.79569,0.7,-4.83413,-0.3,-23.5549,18.0305,25.8356,0.196185,113.215,-31.5429,29.1056,85.8489,-115.612,0.2638718024717608,0.0098765103066033
E_S_WWC_WM_433,4.93033,5.67241,18.5067,9.38687,0.81,1.74,11.3869,8.23073,0.706734,28.1675,3.97785,0.3,6.28716,0.1,57.6249,26.5953,-11.7164,29.3338,106.086,-2.36745,20.3003,35.6355,-197.504,0.2616002542192691,0.0069319564061996
E_S_WWC_WM_434,9.60013,2.90433,11.8155,11.7828,-1.44,-0.66,-6.35203,0.102146,34.6547,-41.9598,-7.99107,-0.2,-20.1483,-0.2,-21.1481,6.48348,-23.7288,36.6956,-28.8321,-11.5578,107.566,-23.0017,-177.049,0.2717061868837209,0.0054337318927861
E_S_WWC_WM_435,-0.210201,11.5791,-5.79647,-1.63701,-1.58,0.55,17.5953,5.70146,-2.38142,115.141,-0.961029,-0.2,23.9481,1.0,13.5794,-0.914121,-26.0957,33.883,58.4153,-11.1429,87.5471,40.8695,-148.474,0.2906827907740864,0.0124372625483465
E_S_WWC_WM_436,0.847271,14.9648,-7.02597,-6.20011,-1.79,-1.02,-4.86326,2.95354,-19.921,-58.4171,-7.24065,0.2,-4.73098,0.3,32.9192,-9.46788,-21.8855,34.4793,-6.98644,-43.8282,-7.3669,63.6225,-182.001,0.3065125120431893,0.0142756615417566
E_S_WWC_WM_437,-3.67123,14.0997,1.8372,-19.5256,0.55,1.22,13.165,0.0451047,-42.7358,121.626,-14.7701,0.3,-4.01684,0.8,55.7593,9.11898,-18.3488,4.44398,117.672,-15.2432,36.2868,16.7249,-22.2441,0.286170883730897,0.0110392488665821
E_S_WWC_WM_438,4.34403,14.3183,7.11488,-17.3092,-1.57,0.77,-2.65709,4.74947,1.68521,-81.0808,-13.3842,0.3,-8.54899,-0.2,3.64164,27.6731,9.1674,45.0915,60.3413,-21.58,52.48,34.6818,129.617,0.2929829244019933,0.0172593889368719
E_S_WWC_WM_439,-7.2086,0.555752,1.62385,8.53537,1.47,-0.26,-9.55242,7.79115,5.10994,-90.6736,-4.93634,-0.2,18.2948,0.1,10.9926,-18.3907,-24.4784,-16.0845,11.5018,-12.431,4.21809,78.9662,-12.4749,0.2617051319069767,0.0056415096080585
E_S_WWC_WM_440,7.76582,-3.07673,5.16037,-14.0748,-1.41,0.22,14.657,-1.84039,-22.5406,69.8798,-13.5015,0.1,-19.0579,0.0,5.94671,27.9779,9.92662,20.9863,-56.9881,-21.5572,37.215,-43.6017,22.4051,0.2744350945049833,0.0063367150682452
E_S_WWC_WM_441,9.19503,-1.13045,2.47944,-5.61567,1.9,0.88,2.97206,5.44685,4.98349,142.665,0.759119,0.7,-20.0031,-0.1,28.9147,-11.8167,23.701,-19.7039,-36.5061,-14.8187,-35.079,-4.37738,-133.558,0.2698583533887043,0.0053121425258451
E_S_WWC_WM_442,11.617,-6.24441,12.1517,2.13926,-1.01,0.5,19.8958,6.48621,21.9391,63.1371,-1.23183,-0.1,1.07657,-0.1,40.2053,8.17577,27.9652,52.2595,95.4085,-22.7958,127.691,-31.4131,-118.418,0.2524548698438538,0.0052268119527575
E_S_WWC_WM_443,-3.43939,13.1896,-7.53334,13.1608,-0.92,0.65,3.25755,7.01077,24.0747,-62.0949,-11.6971,0.2,-3.14687,0.0,-7.60229,-2.30139,-15.2673,-12.3409,93.7792,-10.8921,127.814,-54.4601,72.0461,0.2800419796843854,0.0073242946488063
E_S_WWC_WM_444,3.3496,6.21425,-6.91182,-17.5269,2.48,1.63,4.77101,5.80511,-25.8747,-61.6196,-7.12025,0.7,0.741789,-0.3,35.9352,0.683829,-3.22646,49.1617,129.475,-17.869,8.52555,11.767,38.0441,0.2782233583255814,0.0063351982465948
E_S_WWC_WM_445,-0.826919,0.743232,-5.41271,-3.21044,-0.3,-0.8,5.37748,8.09691,12.7911,101.955,-13.7329,0.5,1.01224,0.0,-23.1533,13.3578,-0.275121,-15.7141,59.9544,-18.612,-53.3333,-18.6048,-72.2595,0.2813755817109635,0.0053284673106709
E_S_WWC_WM_446,6.37871,9.05816,7.91095,12.2498,-1.02,-1.66,2.07114,2.73699,-33.3987,4.22485,-6.12789,-0.3,-22.4188,0.8,-5.51463,16.6501,20.6478,13.926,-56.6559,29.9635,118.418,73.2415,-113.612,0.2877324071528239,0.0096016837467345
E_S_WWC_WM_447,5.73214,3.98771,-3.45133,-9.94093,1.48,0.11,13.8596,3.34184,-47.7511,-85.8349,-4.07047,0.1,-8.01995,-0.1,43.7722,29.362,-21.077,50.8296,-28.7469,29.6604,105.439,-23.1996,80.0057,0.2697681639966777,0.006215271785331
E_S_WWC_WM_448,0.927547,-2.92043,15.8467,-6.1504,-1.38,2.35,11.495,2.87678,12.0321,65.2471,-6.34429,0.1,-1.28219,0.3,-11.9928,-12.9642,19.1499,-18.4117,-2.22323,-46.3008,26.7566,2.51209,-126.79,0.2433393263754152,0.0041233180809614
E_S_WWC_WM_449,4.07337,3.67897,9.07404,19.7659,0.12,-0.88,13.4844,8.77261,-24.9142,24.7032,1.79762,-0.1,-20.9775,0.2,-2.75811,-0.365825,-22.1116,48.5099,36.3962,28.6939,-52.2842,-21.0844,17.571,0.2802786139069767,0.0062637864274497
E_S_WWC_WM_450,-7.08536,6.36022,10.9269,-8.14613,-0.6,0.25,3.54988,9.62433,-7.69552,-88.1711,2.09383,0.6,-5.05194,0.0,35.0653,18.4819,7.16593,-5.50572,4.24155,-28.7107,103.322,86.9035,117.88,0.2456282519302325,0.0062325050995393
E_S_WWC_WM_451,6.69669,-7.46145,0.908839,4.08502,-1.73,1.58,10.4821,6.89243,9.4161,83.4885,-5.51504,0.3,20.4597,-0.3,-2.31034,12.2602,-9.88517,-23.0304,96.8637,5.63858,118.609,64.2809,-37.229,0.230890178372093,0.0040912130601491
E_S_WWC_WM_452,-7.72726,3.7762,4.35773,-14.8537,-1.6,1.0,16.053,-2.55329,-36.6226,146.33,0.544804,0.3,-2.84483,0.5,19.8762,10.8048,14.4955,9.29156,-16.3424,-11.9349,78.6205,80.9828,-106.507,0.2810006394750831,0.0072955330894295
E_S_WWC_WM_453,-1.72328,9.2751,4.18916,-9.83662,0.33,1.12,13.3778,8.30006,-11.1197,98.4883,3.77963,0.5,18.7399,0.1,6.28872,28.8627,-13.9057,1.895,-34.2784,-43.3116,10.9543,-14.5143,-8.04637,0.2809381773820598,0.006178451595338
E_S_WWC_WM_454,-6.74543,6.96881,8.23361,-15.383,-1.72,-0.77,5.27698,-0.900963,-23.5679,43.4032,-6.73751,-0.3,11.41,0.2,5.069,6.33989,8.90053,-16.2127,48.0667,-22.2807,-49.0516,32.523,77.0761,0.274763857564784,0.0051103627366071
E_S_WWC_WM_455,0.302009,5.56472,13.5213,-19.2828,2.16,-1.78,-4.60726,7.81767,-40.295,106.244,-1.14567,0.3,-2.95311,-0.3,-23.0138,25.9918,-10.2885,13.5878,22.4127,-0.0409913,123.189,-13.8513,103.999,0.2835848565880398,0.0064757495275886
E_S_WWC_WM_456,10.4231,12.6457,8.91708,16.9296,0.09,1.85,1.05186,6.36584,21.3213,-63.6515,-6.61017,0.2,-8.65583,0.0,-17.6654,-2.60646,28.2167,-17.4027,-41.883,-43.8802,113.809,50.7866,-188.554,0.2664330885481727,0.0064419561429096
E_S_WWC_WM_457,-2.09493,1.49643,2.28885,15.4852,0.0,-0.97,-8.23621,-1.81284,-4.20289,101.391,-9.65864,-0.2,10.5945,0.3,-3.53813,4.19707,-25.1647,50.2406,-55.1424,47.4212,106.073,18.6581,23.6534,0.2998596339036545,0.0060737857963301
E_S_WWC_WM_458,7.12951,10.1715,15.1837,-18.9723,-1.3,-0.49,13.9769,7.70076,-34.8121,138.836,-8.1582,-0.1,16.3011,0.4,54.3971,3.10447,-24.2851,-10.1461,29.4715,-42.6197,24.0031,-1.76436,-107.926,0.2751447209468438,0.0101766472258843
E_S_WWC_WM_459,5.06481,8.67421,13.0451,-15.1062,-1.66,1.19,3.12244,-1.79265,-9.32336,-10.0574,-9.90453,-0.3,5.8036,-0.3,11.9368,26.3098,-13.8843,11.7774,-13.4148,46.79,96.7248,80.1462,-17.0629,0.2727150590598006,0.0100870243813481
E_S_WWC_WM_460,6.00715,2.57958,4.36947,14.0516,1.4,2.47,-3.92593,3.47031,-44.1067,-58.8338,-10.2686,0.2,-23.1767,0.1,33.2672,15.8925,27.0913,19.242,69.8037,-48.5251,39.919,-16.0539,44.0016,0.2540154818039867,0.0059041450598676
E_S_WWC_WM_461,8.12596,9.85984,-7.51176,10.5563,2.08,-0.04,19.712,8.34568,-21.9135,-15.3577,-9.41067,-0.3,-18.932,0.3,-8.85254,8.69174,-6.27271,-12.5742,25.8801,25.1012,20.9089,58.1781,-55.8265,0.2771868149401993,0.009600141620289
E_S_WWC_WM_462,12.2,-1.42296,19.251,-8.72595,0.23,1.89,6.99469,-3.15517,1.89103,122.147,-1.78618,0.2,-6.21134,-0.1,10.3682,25.7427,6.87263,-22.3355,100.212,-17.7841,-44.6991,66.4116,-157.19,0.253519373551495,0.0026521081652296
E_S_WWC_WM_463,5.82777,1.72096,16.4494,-10.3708,-0.32,1.36,-8.09814,-1.77806,7.4973,117.531,-10.6622,0.4,-16.7289,0.2,55.3732,-6.6733,23.3555,51.1757,36.7198,-32.4228,94.6877,-28.7612,-175.039,0.2831769266079734,0.0060818163298166
E_S_WWC_WM_464,-2.85381,1.55394,18.955,-17.9644,-0.09,-0.83,10.2134,8.69263,30.7436,-5.67779,-8.70262,0.6,14.722,0.6,18.3665,0.60785,25.0691,45.6681,-14.1449,47.7322,92.9973,7.80634,-87.947,0.2967797850299003,0.0061480582168961
E_S_WWC_WM_465,6.39585,7.6859,17.05,-16.4125,0.44,-0.54,12.0998,0.342698,5.85069,-78.7228,-12.1652,0.3,-6.35346,0.4,34.3541,2.58285,7.29631,24.9802,-54.6857,22.4668,-30.0556,71.3469,-179.392,0.3084034257076412,0.0093473344697539
E_S_WWC_WM_466,-4.33683,-6.02601,16.2315,12.08,-0.22,1.1,-6.48285,9.80196,-48.3127,78.4531,3.33563,0.6,5.92669,0.4,-6.11444,15.9456,-5.97266,28.6874,-10.9733,13.7289,59.7039,43.7361,-170.221,0.2711598644451827,0.010532459862321
E_S_WWC_WM_467,2.14762,-2.83567,-7.871,1.71387,0.31,-1.59,15.3148,-1.06147,-19.1625,-19.8315,-3.58177,0.3,-24.5137,0.1,-1.3985,8.1428,26.5742,14.5184,115.443,-40.8828,-46.0676,-2.96883,-28.0429,0.257249338667774,0.0076558548134694
E_S_WWC_WM_468,11.8366,-0.727486,-3.9235,-5.39317,-1.28,-0.45,5.64358,3.36028,-9.5333,136.853,-8.24217,0.4,24.4186,0.8,-17.8994,-5.72467,14.1683,-17.5478,79.393,31.1315,18.1284,52.4174,26.0451,0.2721201789700996,0.0034688497779903
E_S_WWC_WM_469,7.43103,-6.7143,6.49443,15.7486,1.95,0.68,-0.752536,4.10143,48.0564,63.5105,-7.73273,0.1,-0.915097,0.0,7.30739,14.1902,-15.5874,12.3721,103.254,-48.3422,-45.6162,-51.0257,-99.8148,0.2560080263289036,0.0079469835124313
E_S_WWC_WM_470,8.08445,1.41274,7.54547,-8.62491,-1.29,1.13,19.5626,-2.36271,34.9474,113.011,-9.72453,0.3,22.6676,0.4,34.7805,11.7736,-19.6913,34.2112,-26.6365,-0.852069,79.1765,-49.6676,-178.088,0.2831321891594684,0.0056367335926129
E_S_WWC_WM_471,1.31979,-2.88655,10.2434,12.9125,-0.05,-0.1,4.94164,7.20081,15.8581,26.6677,-12.6938,0.0,14.2922,-0.3,52.9037,28.9669,-4.81156,47.5399,-49.7578,-36.7633,105.055,45.4771,-95.6567,0.2824186576644518,0.0055416939029057
E_S_WWC_WM_472,7.37789,2.27971,18.2957,-9.73043,-1.7,-1.19,0.64675,6.95339,-43.9785,65.6677,-11.878,0.1,1.17156,0.4,-0.151568,29.2464,4.94047,17.0968,108.796,-1.45945,15.9015,57.7055,-86.2632,0.2709491467607973,0.0096614728508085
E_S_WWC_WM_473,0.437422,12.3742,-6.09542,9.36038,0.29,-0.51,14.4762,-3.58009,3.88655,98.7461,2.32905,0.8,-14.9096,0.3,45.495,-2.01732,-20.1551,54.7826,-42.9548,37.9459,55.0293,-19.795,-43.0811,0.2965019687674419,0.0046339495228038
E_S_WWC_WM_474,8.92915,-4.58863,7.50694,6.7236,0.92,2.31,-6.36673,-4.98489,37.1317,99.9412,-9.56481,0.7,-18.7318,0.3,-14.9242,-2.72914,2.87109,40.8965,54.9976,-29.1653,75.8858,51.4262,114.527,0.2709253496245847,0.0032180999393538
E_S_WWC_WM_475,10.4941,-2.08584,17.3522,8.68468,-0.04,-0.03,15.0154,0.273084,49.2893,96.9481,-6.66131,-0.1,21.8015,0.1,-17.3467,1.72951,16.9421,-6.33228,122.315,30.1583,72.5323,-41.191,-192.02,0.2574655380166113,0.0057258704205963
E_S_WWC_WM_476,7.27606,-3.42358,-0.445845,-4.96924,1.27,0.73,6.1674,-4.80803,-16.9389,-87.0297,-10.7967,0.5,22.45,0.2,18.0641,22.0625,3.61427,-10.0019,127.109,-16.1393,134.9,25.3102,58.7152,0.2227314996611296,0.0035557576327292
E_S_WWC_WM_477,-4.98776,9.22232,-2.82065,7.64628,1.94,-1.78,5.58457,4.42041,-1.6859,-84.114,-5.37978,0.8,-9.18979,0.4,13.4191,-15.9701,-3.45668,-10.6527,119.717,-21.1801,45.0383,7.31932,-104.661,0.2501006775149502,0.0089845839945258
E_S_WWC_WM_478,-4.55556,4.58184,-2.48595,10.9353,-0.86,1.32,7.62675,-2.45441,-19.3663,-10.7007,-14.2378,0.4,-10.3923,0.6,29.4216,-5.47783,-28.2753,43.3811,108.124,48.9616,65.4327,-18.2738,46.79,0.2805505401993355,0.0091402344020601
E_S_WWC_WM_479,-6.98766,4.89431,-5.75477,10.7134,1.68,-0.73,-4.67783,-3.67903,44.2323,94.9647,-5.66616,0.1,-4.53517,0.8,34.506,17.2403,-12.9698,3.95206,-20.4865,-13.3279,-43.3371,-57.457,124.137,0.3011127560066445,0.0149137068331967
E_S_WWC_WM_480,8.13704,10.702,-5.90472,-13.1506,-0.69,-0.01,1.43783,2.66639,48.9089,52.1912,-2.22682,-0.2,-13.8777,-0.4,32.1416,3.30694,16.253,48.8496,3.46825,-26.6786,68.2794,87.9912,65.2239,0.3000293280631229,0.0067987936073321
E_S_WWC_WM_481,-4.00355,12.9478,1.70528,-6.93841,0.07,-1.23,-9.84809,-4.6494,26.3574,-4.0376,0.00211947,-0.4,11.4843,1.0,9.11199,-14.1388,12.9352,16.4904,-2.69987,-23.8446,31.3063,-9.64204,3.42872,0.292310015744186,0.0102070900270877
E_S_WWC_WM_482,9.02383,4.02723,6.4372,8.1917,1.8,1.39,0.698215,4.31784,-5.04534,-9.14081,4.61054,0.5,-13.5,0.9,-20.7657,0.371146,3.94085,48.4513,-44.3192,10.5701,40.3494,81.4034,-176.855,0.2642384593920265,0.0065012382684396
E_S_WWC_WM_483,9.36503,14.7661,15.9204,-16.3554,0.57,0.82,14.2488,4.60214,-27.1686,-31.8395,4.93685,0.6,6.40179,0.3,-19.6951,-16.4597,-0.586023,5.80449,82.7455,16.4151,51.6959,10.4492,144.146,0.2681232985282392,0.011418921561814
E_S_WWC_WM_484,-7.76337,11.3824,-2.47309,17.6166,2.41,1.48,9.98959,-0.208327,-33.602,-46.7676,1.24588,0.1,5.13632,0.1,39.7832,-13.8512,12.8251,46.0608,21.3104,37.7717,113.675,41.8437,-147.121,0.2910203777740863,0.0053654789794045
E_S_WWC_WM_485,-5.87982,-1.88573,-5.30186,-19.4096,2.27,-0.43,-2.56101,-1.17144,13.3546,37.2739,-5.8395,0.6,-11.7336,0.1,11.5188,17.9963,-14.2297,34.4141,16.198,-46.0632,-41.3256,60.2739,0.854219,0.2969075873588039,0.0083119944563513
E_S_WWC_WM_486,-7.89774,-0.334294,6.15034,-14.6219,-0.07,1.41,3.10555,6.45353,-26.3305,87.476,-3.40064,0.2,-19.8882,0.6,-24.0964,29.43,-4.91649,35.6022,11.0536,-20.4744,20.6852,48.9029,79.5103,0.2839066959634551,0.0033531541776712
E_S_WWC_WM_487,-1.00282,9.09375,19.7099,5.75115,-0.2,0.25,10.8492,2.00937,34.4601,-22.0784,3.92818,0.8,13.4022,0.2,48.6114,0.943999,12.2312,-16.3738,34.927,37.3062,-40.0668,21.7126,-152.546,0.248022662192691,0.0071885599723207
E_S_WWC_WM_488,-1.90626,2.49074,6.88821,-17.6349,-0.99,1.07,-1.28752,-3.19546,36.6154,-59.3641,-0.245702,-0.2,-21.6934,0.6,-9.6818,0.73718,-19.3991,7.7442,22.6206,-42.3998,-57.6126,75.974,123.352,0.2559241101495016,0.0084793060460258
E_S_WWC_WM_489,7.33329,-0.0541968,13.5815,-6.10936,0.66,1.84,5.07045,4.63519,-9.60977,33.9258,-14.4183,0.3,20.2349,-0.1,-15.9886,3.72529,15.3994,45.4376,128.433,-25.1029,115.488,-56.5993,-34.7023,0.2734087271993355,0.0057629148905253
E_S_WWC_WM_490,10.5297,3.21829,19.2246,16.1221,-0.51,1.75,0.854275,8.02222,-21.6769,54.9436,-12.6832,-0.3,1.50173,0.4,-3.00514,15.0771,-19.756,-0.0188411,59.5509,23.6697,128.971,-8.29024,102.735,0.2739403211495017,0.0034730169275413
E_S_WWC_WM_491,-2.9735,14.1689,-1.1388,15.1689,-1.43,0.4,-7.34102,7.13064,22.7839,106.344,-2.08017,0.6,18.9865,0.7,58.0526,9.38984,-13.6066,42.8098,-17.2526,-10.6132,38.1134,-11.3015,13.2679,0.3020113326976744,0.0109319137529203
E_S_WWC_WM_492,0.578123,12.7748,13.33,-6.74857,-0.21,-0.34,-1.72091,3.52759,47.7597,83.9049,-7.55754,-0.3,-24.197,0.8,2.48682,27.2607,-14.4471,-20.2987,-4.87615,-18.2581,-23.0147,71.7715,-59.6409,0.2901160990930232,0.0063085846830626
E_S_WWC_WM_493,8.05856,8.4468,9.91159,-16.8075,1.64,1.63,2.1693,5.58716,26.2574,14.1337,-12.8885,0.3,-21.909,0.4,44.4888,-7.7178,18.4457,8.11013,50.493,-35.208,133.31,88.7513,84.6768,0.276610490475083,0.0061859354255561
E_S_WWC_WM_494,10.0046,-0.00682322,16.7514,-13.2836,0.42,0.04,19.4856,-2.3783,-15.4403,88.815,3.8811,0.1,23.6192,0.3,46.3037,22.8491,-17.1686,47.3845,45.08,-10.5352,-29.1789,35.0962,93.265,0.2659566791860465,0.0055218870276204
E_S_WWC_WM_495,7.37577,-2.62006,14.9861,9.6809,1.86,0.26,1.20192,2.05664,-4.71235,143.578,-2.11612,0.3,4.22228,0.1,40.8748,-4.81509,-26.7538,46.4631,33.9264,-46.5115,136.283,-19.4294,19.3706,0.2763150484219269,0.004794297639075
E_S_WWC_WM_496,0.100708,-0.976126,-2.25059,-12.9914,-0.38,2.37,11.3657,0.549449,-38.326,55.406,-12.8437,-0.4,2.45642,-0.2,3.47669,15.5079,-3.31884,-5.05854,68.2423,36.6636,110.582,-42.9486,-160.809,0.2658065070431893,0.0046809817394691
E_S_WWC_WM_497,11.0325,2.79293,16.5636,19.4906,-1.13,-0.05,14.0934,-2.71706,-29.8766,13.7681,1.18043,0.1,-6.40017,-0.2,56.9796,-17.2335,-2.62035,13.0156,70.759,-32.2753,42.0532,73.4766,-120.596,0.2470444603521594,0.00441203076277
E_S_WWC_WM_498,-5.90288,3.34317,12.6337,-7.93298,-0.28,-1.57,8.3388,5.95522,1.3804,78.1785,-7.58671,0.6,8.37843,0.7,51.332,21.2803,-27.909,15.9959,-6.21026,13.9231,-42.7588,-51.6693,-143.672,0.2760717961694352,0.0048254974739049
E_S_WWC_WM_499,-6.48858,-5.69137,3.57313,-11.813,1.46,1.51,18.5846,-1.99733,-0.851894,8.64786,-11.0279,0.2,-12.6596,-0.3,42.1771,8.25393,-24.9713,2.48649,64.3523,27.8993,-34.4428,56.449,-3.46932,0.2596911377508306,0.008877286944222
E_S_WWC_WM_500,7.03106,5.65423,2.98236,17.0545,1.21,1.98,-3.79186,7.03939,42.5855,-51.7996,-10.5382,0.5,-0.349976,1.0,22.6845,-12.5678,1.58493,51.6505,24.0143,-34.3143,113.009,-1.33481,-71.3932,0.2772791958571429,0.0041234475185495
E_S_WWC_WM_501,11.5596,12.1565,-5.57345,18.9555,-0.02,-0.56,17.1947,-4.06031,-1.31035,22.3813,-4.60972,0.1,10.9548,-0.1,16.3332,7.84816,-26.5341,-13.1739,-6.61818,-44.8697,80.246,33.7133,-162.86,0.2647449269368771,0.0063623491711754
E_S_WWC_WM_502,11.1563,4.44226,19.9334,-2.47286,-1.46,-0.84,12.8039,-0.499579,-41.2796,145.554,-8.47613,0.4,-19.2249,0.0,39.4957,17.4287,3.99588,42.6832,99.2403,30.3175,-54.0833,12.9676,56.2542,0.2857970939003322,0.0051457696103725
E_S_WWC_WM_503,14.0354,0.517883,-3.00006,-14.3915,0.62,-1.56,9.81705,2.04071,46.6988,100.728,1.92105,-0.2,-2.37928,0.0,40.5454,18.6451,-27.6812,9.62728,-9.88547,11.1016,-11.7773,-42.1739,14.8278,0.2755682246710963,0.0076020159607095
E_S_WWC_WM_504,-3.95586,7.33671,-2.86887,-9.66101,1.55,0.92,2.87412,-2.42611,39.9716,90.519,-6.57657,0.0,-18.2296,-0.1,-20.4407,-10.5186,-15.7912,-24.5308,23.1184,48.3562,-12.0689,62.0319,-140.269,0.2923699087940199,0.0066178142320838
E_S_WWC_WM_505,-1.18239,8.07338,6.74231,-12.4133,0.7,-1.56,-9.89439,0.331546,-13.4179,91.7723,-1.43833,0.3,-17.785,0.5,47.1461,-17.0134,-13.9924,33.6361,72.8536,-22.4024,5.36799,-22.7807,74.0766,0.2936593990365448,0.0093461152971801
E_S_WWC_WM_507,12.6404,10.0552,1.59285,12.7945,-0.25,-0.58,-5.84264,3.99054,-37.2644,-41.1733,-1.0577,-0.3,-23.368,0.4,14.9324,-12.7816,12.358,38.8872,12.1133,-30.8091,108.595,5.73284,99.2559,0.283985649372093,0.0100854773732136
E_S_WWC_WM_508,-1.08891,1.24426,15.5957,4.55399,-0.21,-1.24,7.88908,9.21937,30.8985,109.348,-0.353306,0.2,-13.0673,0.9,-13.4537,-13.1263,-11.7586,-0.731802,41.2649,17.6989,-55.7472,61.7457,-146.552,0.2670603090066445,0.008378725818432
E_S_WWC_WM_509,9.47041,7.00355,-0.97753,6.2545,1.61,2.12,8.22972,-2.98412,32.6311,134.539,-9.62279,-0.2,-14.3612,0.6,-5.22627,14.219,17.1321,-11.9691,124.059,-1.78125,88.5985,-0.927132,2.38855,0.2819647231461794,0.0074007728956235
E_S_WWC_WM_510,14.5584,-0.865469,5.01404,-8.28457,-1.78,0.0,3.44704,-1.56345,43.2239,97.6255,-9.30434,-0.4,4.32352,0.2,-10.6831,-6.54749,28.4938,29.0986,22.8602,-5.0426,121.16,10.9339,-5.8394,0.2789876523887042,0.0057774834700226
E_S_WWC_WM_511,-5.2993,5.73816,-6.00009,18.4984,1.16,0.43,-9.72498,1.36552,18.5061,11.9388,2.14181,0.4,0.411744,0.9,35.6554,-1.10552,0.206553,18.5805,-39.7778,34.3663,104.5,41.3316,145.963,0.2791481377674419,0.0102699383818207
E_S_WWC_WM_512,13.9597,5.85407,-7.42478,19.6864,-0.63,-1.37,-0.669129,-1.49466,-14.1848,-29.2698,-2.28827,0.4,-12.3251,0.5,58.8145,13.8959,-14.7032,30.5582,-24.6616,15.7335,41.5985,85.2275,-81.6357,0.2694542640099668,0.0108237928820976
E_S_WWC_WM_513,4.83321,13.2024,-6.4664,19.2681,-1.55,-0.55,-0.541188,6.39564,-10.9234,-15.9987,3.48116,0.1,0.143139,0.0,41.6691,16.4999,1.35449,47.7791,109.545,-26.47,106.687,-0.132119,-138.19,0.2885353463089701,0.0069202136104751
E_S_WWC_WM_514,12.7905,3.29367,14.0472,-19.7322,0.28,-1.49,-4.06937,4.51195,25.1006,47.119,-7.19333,0.2,-15.4334,0.2,38.3261,11.379,14.4443,-19.9695,97.9841,-0.497491,-6.21867,-32.0126,-180.892,0.2650584593554817,0.0067582201111062
E_S_WWC_WM_515,5.4187,4.54897,-2.15114,14.6848,-0.59,1.86,18.4382,-1.87984,5.1957,29.5847,-3.88322,0.2,-2.07807,0.9,34.0607,16.3541,29.7005,39.2196,50.211,-44.0773,125.788,36.4283,-181.206,0.2821540046345515,0.0063218097474281
E_S_WWC_WM_516,4.18754,-6.16834,-4.16627,4.73164,2.35,1.17,8.49563,6.78635,-30.6323,0.359371,-1.13751,0.0,-10.7744,0.3,10.1477,13.6122,18.3606,-6.21194,-29.3629,-25.4121,129.561,74.5018,-186.6,0.2387272891461793,0.0060507886068453
