Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
E_S_WW_WM_385,-3.14828,3.21829,6.46923,19.1134,0.82,1.78,16.2891,-4.72003,-24.4879,-40.6129,-4.13897,0.1,-2.07807,-0.1,43.1421,1.44728,-16.8341,-7.54443,-48.0185,15.0011,30.7021,-58.7705,3.85971,0.2570950291129568,0.0077052520923967,-0.1884196015581395,0.0290256212174471,-0.1761258297142857,0.0197287927635141,-0.0122937718558737,0.0175039350964988
E_S_WW_WM_386,2.4146,-7.91724,-2.94028,3.97372,0.22,2.44,-4.18284,-3.24658,-6.06023,70.5622,-7.1142,0.1,18.6064,0.0,54.5683,-5.53382,11.0007,-20.789,49.5375,26.5475,69.4386,-47.118,28.4923,0.2403793087342192,0.0055477224758379,-0.0915216062378737,0.0246182213007073,-0.111909067013289,0.0076923892256846,0.0203874607853631,0.0250214378864087
E_S_WW_WM_387,14.6463,-4.16083,-5.10818,12.0063,-0.22,1.71,13.2762,4.13569,8.96469,-83.6888,-6.55919,0.1,0.656227,0.9,58.3076,-6.82119,13.1947,46.1433,-22.549,18.2405,-8.94963,40.2147,91.0721,0.2706243184352159,0.0034647695666212,-0.1326635049478405,0.0235376007296688,-0.1065425321561461,0.0155941354632491,-0.0261209727917906,0.0123286605662941
E_S_WW_WM_388,10.33,-5.87381,3.29697,-17.3444,1.53,0.97,3.25755,-1.24872,1.3804,-69.9979,-12.1129,0.4,-10.7744,0.5,-7.14909,-3.86524,13.856,-7.03706,-25.4774,46.9032,77.4226,40.8695,112.462,0.2614065702259137,0.0047290839873639,-0.1041262504405315,0.0186979268558819,-0.1389386441760797,0.0082130698200252,0.0348123937165049,0.0197941782245827
E_S_WW_WM_389,-6.14087,6.46432,17.1183,-5.48761,-0.98,-1.13,15.7004,5.16144,-8.34048,-22.9008,-11.4772,-0.1,-6.58382,-0.1,-22.1195,-8.64281,7.92801,-14.7974,-44.3192,1.26988,-39.7845,55.2295,13.2679,0.2806941978704318,0.0085821934000298,-0.191750995757475,0.0235078265866343,-0.2252291125448504,0.0087128117392403,0.0334781168114717,0.0232835332959246
E_S_WW_WM_390,0.701956,-1.65459,14.227,9.75977,-0.48,1.45,14.5273,7.60283,-17.6361,-76.9116,4.65238,-0.4,-15.502,-0.1,-0.695343,12.7802,-29.8139,26.9966,-34.8687,21.0976,71.9866,31.618,-147.65,0.2444567335880398,0.0061631753819947,-0.0833773426252491,0.0210124183786092,-0.1373331851096345,0.0035478522965092,0.0539558425039867,0.0224764424398531
E_S_WW_WM_391,-1.15704,8.96239,-4.29931,4.35183,1.21,-1.14,6.92097,6.74524,19.5231,-31.8395,-11.5429,-0.4,-14.3612,0.9,30.8026,-10.1637,-19.3145,49.6223,63.0152,30.5056,58.016,32.5952,113.509,0.288972672847176,0.0059514683650273,-0.2214159430531561,0.067634740179688,-0.1798693490199335,0.006690703918927,-0.0415465940819558,0.0651312372656006
E_S_WW_WM_392,6.14936,-5.38067,8.69459,-15.652,-1.12,0.32,12.9629,8.62648,-24.7714,94.4304,-10.2686,0.5,-3.14687,0.7,23.3975,-12.7008,16.4618,-16.4713,-38.3875,-21.4186,119.823,-55.7661,-8.04637,0.2513834610199335,0.0030757656934043,-0.1511981322790697,0.0216253624277108,-0.1243185849654485,0.0122923056216555,-0.0268795473333697,0.013400197902592
E_S_WW_WM_393,9.96875,8.1573,5.42343,1.85171,-0.69,1.44,18.1307,3.46428,-46.0045,124.084,1.55275,0.2,11.599,0.8,-7.21598,-14.1388,12.9352,-21.2877,35.3315,-29.3607,-38.4619,-33.5665,-143.672,0.2803578319867109,0.0052451280944013,-0.2287850540930233,0.021125032535457,-0.0818790068196013,0.0115223325624694,-0.1469060472591362,0.0208658453494557
E_S_WW_WM_394,-5.04629,-0.391359,13.9459,0.0486168,1.18,2.35,1.8379,2.19943,-6.92668,52.3717,-10.4232,-0.3,21.4282,0.9,-12.4483,-10.1318,-25.6061,48.6872,-48.5693,-28.5554,53.5058,-27.6029,81.7505,0.2840589014053156,0.003413955801564,-0.2891572216810631,0.0185111430318291,-0.2504134694252491,0.0140962485471115,-0.0387437522222591,0.0128473941525204
E_S_WW_WM_395,-7.161,-0.727486,8.61681,-16.3348,2.19,-0.75,18.2407,-0.615154,49.8153,31.4745,-9.53954,0.2,9.53466,0.5,-16.606,-8.69527,-23.5298,42.3504,-49.7578,36.3101,38.964,52.8865,44.0016,0.2900171171229236,0.0042030807764737,-0.3032262314684385,0.020122507895842,-0.282659007461794,0.0138637960942042,-0.0205672240039235,0.0127913613456617
E_S_WW_WM_396,-5.48116,-1.01507,-0.439375,15.2265,-0.74,0.36,5.51759,9.16987,11.7326,122.147,-11.6486,0.6,-19.5915,0.7,3.96411,-9.64584,20.8958,49.6942,65.8209,-42.503,116.999,-21.6042,69.1962,0.2965040245382059,0.0053715955992299,-0.2414903165548172,0.0257419850374453,-0.2072409944485049,0.0119081184222709,-0.0342493221,0.022338586048895
E_S_WW_WM_397,2.27182,4.80003,4.27007,-2.77402,0.54,-0.96,0.343692,-4.17042,-16.9389,149.635,-3.21889,0.5,18.1274,0.7,13.3462,-8.16057,16.8631,-20.162,126.635,-11.9349,-38.7619,44.5215,133.222,0.2859401525614618,0.0076044907347791,-0.252840238089701,0.0304558799595541,-0.129059380451495,0.0155882831864227,-0.1237808576415282,0.0204185589993391
E_S_WW_WM_398,9.79815,12.1323,0.696858,18.4005,1.99,-0.37,9.37729,7.48259,-27.8662,-38.6477,-1.64281,0.0,19.4053,0.7,53.7238,-8.97862,7.48059,-6.93095,116.992,-8.94796,56.7094,46.546,65.2239,0.2592836531063123,0.0087358320944036,-0.1829153648006644,0.0336928748943627,-0.1113337565179402,0.0120823218906041,-0.071581608283588,0.031056600429225
E_S_WW_WM_399,6.88572,10.4193,3.49369,-11.813,-0.28,1.56,4.32482,-3.77643,47.4764,51.5344,3.22638,-0.2,-22.7905,0.3,13.4191,6.89176,28.4938,-5.9574,56.3836,42.9073,-54.0833,-15.7797,4.62645,0.2702181106245847,0.0063984936083235,-0.1775258287209302,0.0240913920734888,-0.092903042875083,0.0095823932445936,-0.084622785830897,0.0219126535787958
E_S_WW_WM_400,1.8435,8.91185,-0.772013,-17.1215,-0.58,2.42,-0.417599,-0.208327,9.4161,-86.7644,4.06274,-0.1,12.5081,0.1,53.2284,-0.455877,8.92921,33.1592,41.6967,19.9115,111.706,72.8517,82.8182,0.2603989261362125,0.0072638925156362,-0.0342329326140996,0.0248733024928884,-0.1452641025581395,0.0054859299504712,0.1110311699388704,0.0262138122774407
E_S_WW_WM_401,-5.14978,8.49075,-2.33954,0.999843,0.86,2.27,-6.48748,7.96489,10.8414,21.7297,-7.73273,-0.2,-23.8785,-0.2,-0.410378,13.9426,-19.1516,39.5206,18.866,-32.0346,104.199,-30.486,26.0451,0.2914089885116279,0.0089098741469285,-0.2723638597408638,0.0274566063471384,-0.2421454379966777,0.0144586634021829,-0.0302184217043209,0.0251963095370368
E_S_WW_WM_402,2.44122,2.0005,-1.6032,-2.69761,1.64,1.25,6.82224,-4.48384,3.88655,-15.8704,-10.1683,0.8,-11.5512,0.0,-20.635,21.2803,-16.6661,16.8775,15.8297,-5.79851,31.3063,-58.1025,121.918,0.2755288920365448,0.0061399725920453,-0.1995493624584717,0.0289602659927363,-0.1459142863554817,0.0165348111303454,-0.0536350760850498,0.019438406564776
E_S_WW_WM_403,2.62663,-6.02601,7.56793,-4.73718,-0.19,2.43,19.3819,-0.66019,45.3263,100.728,-1.81477,0.5,11.1668,0.6,44.3628,7.69291,21.5221,51.3145,59.5509,24.8454,36.2868,-20.2421,31.1657,0.2649349876578073,0.0032871863838013,-0.1780949511594684,0.0233812713612109,-0.1558208189169435,0.0088765477778547,-0.0222741322293322,0.0202589523824264
E_S_WW_WM_404,3.40789,14.652,13.2719,-19.1316,-0.15,0.03,-1.48428,-1.29683,49.5735,92.0976,-1.93786,-0.1,18.9865,0.6,8.9231,13.6692,-20.3884,-1.13637,67.5769,-46.8539,53.7001,-0.927132,17.1109,0.27233632720598,0.0098715243108338,-0.2061468569335547,0.0398371781957864,-0.1272076423887043,0.0123689057876056,-0.0789392145458471,0.042585090722177
E_S_WW_WM_405,5.29664,0.555752,-6.8122,-3.92246,-0.17,-1.1,5.15605,2.95354,41.8146,28.5261,-3.98494,0.6,18.4898,0.0,3.75731,-3.67179,21.0387,-24.9415,-20.2762,-1.60361,149.036,-25.9217,127.047,0.2579732769069767,0.0040686562237176,-0.2274524867176079,0.0258971365073862,-0.1465818232657807,0.0093769474575358,-0.0808706634687707,0.02796172521249
E_S_WW_WM_406,0.1613,13.8057,11.8155,1.10384,0.12,-1.47,10.6014,9.81659,-25.2674,65.4931,0.944067,-0.1,-13.8777,-0.2,51.4735,-18.1615,-18.8998,5.4409,84.115,10.0595,86.7482,-20.9259,-62.7159,0.2946734224916943,0.0090673744157524,-0.2219883986810631,0.0465194432435003,-0.1509592933754153,0.0174820454802636,-0.0710291052713953,0.0411690602866622
E_S_WW_WM_407,-1.08891,-5.32645,4.51134,4.20272,-1.79,0.3,2.02646,9.48621,-46.7905,-51.195,-0.85004,0.0,-6.21134,0.2,54.3971,10.2089,2.87109,-13.2991,120.504,40.1373,134.522,-24.1495,83.0912,0.2223033278637873,0.0025279811908533,-0.1180640336096345,0.0179858556504046,-0.1684747725149501,0.0076686868913532,0.0504107389083056,0.0159233558614692
E_S_WW_WM_408,12.3417,-1.9992,0.529818,-5.27558,0.91,-0.11,17.736,-0.678109,-44.2696,17.2428,-10.4993,0.5,5.95252,0.5,50.3094,27.4684,26.9692,46.6213,-3.54104,-12.314,-34.539,-36.7484,-93.502,0.288946057654485,0.0038945679253741,-0.2127056302857143,0.0235260486869204,-0.1161251463611295,0.0143985859486434,-0.0965804839076411,0.0158816389982727
E_S_WW_WM_409,-1.90626,10.0552,0.0805201,-11.6002,-0.35,2.0,-5.33695,0.931802,-25.7963,75.4375,4.24351,0.4,7.11503,0.5,15.7247,-0.0712194,2.2374,50.5181,-53.1378,-27.4403,112.168,12.3265,-177.049,0.2882418943255814,0.008345046784629,-0.1762724621196013,0.0356328172829679,-0.1909133500398671,0.0089684081637019,0.0146408879089016,0.036148219426598
E_S_WW_WM_410,-1.21586,-0.865469,18.0805,-8.76359,1.15,2.4,11.9995,-0.499579,-40.5443,133.06,-0.40191,0.1,0.848678,-0.4,12.1193,0.371146,-21.1987,-1.44597,33.1141,-14.6893,99.5598,75.1326,-115.045,0.2770753118571428,0.0029767279290733,-0.2823156379800665,0.0233137867198327,-0.205194604564784,0.0143217127149142,-0.0771210334119601,0.0133671765054704
E_S_WW_WM_411,5.63189,-3.48744,6.37581,14.3066,0.5,-0.86,8.3388,-0.296016,-36.6226,78.1785,-13.0838,-0.4,4.10954,0.3,-2.84197,5.49508,27.5968,-9.09088,-17.2526,45.8004,147.656,-8.79242,61.0775,0.2703279028870431,0.0029562679262101,-0.2681375905149502,0.0168246999117935,-0.1777737721661129,0.0075910509158404,-0.0903638183043189,0.0134415466059061
E_S_WW_WM_412,3.5788,14.7044,14.4543,-9.52161,-0.68,-1.53,13.5301,4.51195,-0.620434,57.3013,-11.1078,0.0,1.50173,0.9,41.2372,-10.8076,11.4024,26.796,129.304,-36.1402,92.229,87.2278,-157.19,0.2906192838272425,0.0052319943006185,-0.2671396203654484,0.0327000026462926,-0.1149732081295681,0.0052513016745098,-0.1521664122328903,0.0334099113824411
E_S_WW_WM_413,7.79357,-0.68509,5.88542,19.9386,-1.06,0.48,2.87412,5.95522,-21.6769,-41.9598,-3.55548,0.7,9.10846,0.4,-10.869,-17.4621,23.9249,43.6892,118.286,37.5699,114.822,-49.0755,-24.089,0.2601608413521595,0.0033102113708181,-0.0367412070096013,0.0176658756636196,-0.1095560605946843,0.0027925669259308,0.0728148535860465,0.0185742909008817
E_S_WW_WM_414,5.36709,-0.810618,5.07765,-19.9174,0.69,0.7,14.0106,-0.327991,39.048,-70.65,-4.49386,0.3,24.6292,0.7,-5.51463,-16.8061,1.46699,44.7529,-32.1158,46.3765,-17.7737,-44.0992,-161.346,0.2668814573787375,0.0054063116167511,-0.1390499723116278,0.0320963505200877,-0.1141884424219269,0.0054393009744903,-0.0248615298619202,0.0303088145997401
E_S_WW_WM_415,-6.40737,9.72755,1.32949,13.4195,1.82,2.31,8.73696,5.74279,-10.4077,-25.9797,-2.79473,0.4,6.94958,0.7,-19.214,3.69856,8.48357,-23.1329,-18.4644,-23.5425,143.438,71.4388,-32.6806,0.2616973006146179,0.0066247271925372,-0.3028663997043189,0.020690965758849,-0.2580636238305647,0.0123097112604137,-0.0448027758624319,0.0155015996638797
E_S_WW_WM_416,11.1563,13.3958,13.098,16.2405,1.51,-0.92,-1.31205,-3.88137,-15.1298,23.0432,-12.8845,0.3,-16.3439,0.4,45.6052,10.8949,15.587,-22.7606,-18.712,10.5701,94.173,75.7774,-119.453,0.2975917228903654,0.0102730365761916,-0.256506718475083,0.0270812779163992,-0.1159334663916943,0.0124334089511007,-0.1405732520614618,0.0252406232563577
E_S_WW_WM_417,-6.62923,-3.99629,10.6385,9.6809,1.06,0.07,-8.83108,-2.22128,-22.4155,108.392,-14.8349,0.7,14.2774,-0.2,-15.2223,-11.7401,-8.75506,20.4072,26.2965,22.1671,14.5495,-25.0282,68.603,0.2900571164916943,0.0047647405549978,-0.205060446448505,0.0303702603756223,-0.2493989564651162,0.0114710264447806,0.0443385099881561,0.0279465536517415
E_S_WW_WM_418,-0.324772,0.613478,17.6344,-18.7735,1.08,-0.78,0.563054,-0.416002,-38.1293,-51.7996,-4.85442,-0.1,-20.3228,0.4,58.2082,4.66907,-10.518,-7.78533,39.8031,49.7478,-55.0908,4.63293,-19.2733,0.2503218538272425,0.0056709009883817,-0.1477685998637873,0.0225109324438656,-0.1527204199302325,0.0166769857307786,0.0049518200600405,0.0098799184143942
E_S_WW_WM_419,7.87336,-3.81831,6.81819,19.7659,0.39,-1.79,-0.314952,-1.52546,-12.1366,14.1337,2.45827,0.0,-17.1172,0.1,-24.5354,19.2643,-27.4453,2.7963,-10.9733,3.84176,17.9362,19.7153,116.633,0.2351088838073089,0.0048184505923669,-0.1101315383833887,0.0164168579369403,-0.1287646396677741,0.0098300049426119,0.0186331013179983,0.0132005288701887
E_S_WW_WM_420,-6.11757,-6.27523,6.93562,9.06811,2.28,0.91,16.053,5.89764,17.2811,-56.6598,-14.0078,0.5,-8.26522,0.4,-7.94541,25.9918,18.1287,48.144,46.9778,-4.15952,34.5256,-39.341,-39.1505,0.265571562910299,0.0036043790819149,-0.1696970612857142,0.0123949815808795,-0.2089761467043189,0.0025683781488357,0.0392790854614618,0.0123143580681339
E_S_WW_WM_421,10.097,-0.117722,0.753637,17.1042,-0.41,-1.73,-7.06534,-1.05309,-49.193,-35.3888,-14.6558,0.1,17.2954,0.7,-0.856744,-12.6308,-3.79551,28.7964,62.4915,14.6786,30.5561,-52.4882,33.9347,0.2691685744883721,0.0031804236841586,-0.1249478680372092,0.0211213385597085,-0.0847060936790697,0.0085423434579496,-0.0402417743548372,0.0168283532888917
E_S_WW_WM_422,-2.24712,13.5409,10.8289,7.83779,-0.9,-0.53,-2.35988,7.28698,49.879,115.141,-8.62212,-0.1,14.9964,-0.4,35.3033,-13.1497,8.157,-6.51723,-37.4661,-28.2366,47.8546,15.6029,70.4325,0.3004752853156145,0.0067959481645843,-0.2944860245681063,0.021940233751868,-0.2127936226744186,0.013605205200393,-0.0816924019083056,0.0133304781908411
E_S_WW_WM_423,13.0709,6.36022,-2.5473,12.2498,-1.49,-0.69,9.54025,2.89357,28.5982,123.026,0.884533,0.3,-23.7533,0.0,35.4487,26.3098,9.5965,-9.25673,11.3461,38.5471,-9.35381,36.4283,-181.799,0.2961742498671096,0.0077180426665172,-0.2592461903222591,0.0313303420020975,-0.0977879431036544,0.0125201638564532,-0.1614582471883721,0.0334061122791711
E_S_WW_WM_424,-1.34732,11.5408,1.14319,-15.246,1.98,2.1,-0.908618,7.72743,-2.1378,-62.4354,0.489951,0.4,-22.2846,0.5,22.4554,22.3271,-8.18059,44.6946,4.55185,47.2429,137.073,64.8065,-5.42799,0.2795011964883721,0.0054074368285757,-0.0487460268498338,0.0119436729880448,-0.1761826718504983,0.0048840984936347,0.1274366450099667,0.0129638352821293
E_S_WW_WM_425,0.407562,-2.44012,4.04619,19.019,0.11,-1.69,9.27999,3.81856,-6.519,-8.85926,-8.31891,0.0,-2.37928,0.9,52.5162,1.63284,18.4457,54.2891,121.445,-8.09683,138.117,-11.8186,-4.25558,0.2649595502159468,0.0043686622301891,-0.1391544365614618,0.0175804632678608,-0.1499825508305647,0.0139813672294614,0.0108281142833411,0.0155008116661548
E_S_WW_WM_426,14.6342,4.68227,7.27204,17.4545,0.88,0.29,12.7882,8.2065,30.2653,57.1707,4.73158,-0.3,9.2021,-0.1,48.8431,9.82516,-8.23979,39.7762,85.7022,15.8736,84.2084,-50.9106,64.7028,0.2835402050431894,0.0083153263702859,-0.0394001121993023,0.0153914253857816,-0.0510933316863787,0.0042763976210344,0.0116932194863621,0.0144391591895172
E_S_WW_WM_427,-2.9735,-3.58513,6.88821,-14.6219,-1.28,-0.48,9.74008,7.85563,-39.061,-74.5279,2.81582,0.4,-22.9122,0.4,43.4663,10.6242,-16.0847,39.6174,0.0596398,-38.9952,57.4138,-29.444,-70.6681,0.2444459439700996,0.0046627817715233,-0.0975382064415282,0.0211307311608086,-0.1709841660664452,0.0052997504056488,0.0734459596232558,0.0191973575686205
E_S_WW_WM_428,11.7152,10.9957,17.4755,-5.69315,0.05,0.58,19.8599,3.54719,13.1465,-54.3218,2.64218,0.3,-22.532,0.7,3.39039,10.0591,-1.11511,-20.6443,-45.1315,18.0511,20.3003,-44.1485,12.8688,0.2566191927109634,0.0077933829829611,-0.130083825941196,0.0385760970439153,-0.1018686204179402,0.0182144876228874,-0.0282152055427581,0.0366373121205666
E_S_WW_WM_429,7.09676,-0.764586,-2.73747,12.588,2.0,1.6,1.11928,4.97435,46.0644,99.9412,-2.04119,0.2,-5.83536,0.9,41.4966,-18.354,-18.4509,24.3443,48.3756,-46.5115,52.7448,64.0531,-3.46932,0.2794165655481728,0.0035703794498359,-0.2553637664651162,0.0193204006106932,-0.1370551783986711,0.0092323748748064,-0.1183085880508305,0.019245772278965
E_S_WW_WM_430,-3.43939,-6.31613,13.033,-13.6993,1.77,-1.33,-6.63036,7.05882,-37.5014,111.926,-4.93634,0.6,-9.47555,0.6,12.9486,-14.3121,-18.1052,25.8353,90.8391,46.79,2.08694,-7.17131,-150.058,0.276815244358804,0.0046593406494196,-0.2053867995249169,0.0229364559819494,-0.1661316017607973,0.0077842422595783,-0.0392551978097342,0.0191307519236198
E_S_WW_WM_431,14.7223,1.8634,-2.43144,-13.0736,0.42,1.06,-3.89937,-3.98273,-36.0713,79.4957,1.95288,0.1,23.6192,-0.2,5.35008,20.3696,15.8816,49.1617,57.7261,-0.497491,15.6596,-17.2048,-153.697,0.2754061221594684,0.008973562429885,-0.2202678465182724,0.036327876677191,-0.1212986941063122,0.0093364217023751,-0.0989691524026578,0.0339403532733479
E_S_WW_WM_432,7.5353,10.3602,2.41098,-7.01823,0.28,1.53,8.88303,-1.95351,19.2962,-60.3356,-11.8077,0.7,-6.43233,-0.3,-23.5549,9.11898,25.8356,11.0479,113.215,32.801,-23.4102,75.974,-76.5285,0.2825554141461794,0.0047079344336835,-0.1722938626046511,0.0228990715254508,-0.0990243578451827,0.0084582718555987,-0.0732695047774086,0.026483373431396
E_S_WW_WM_433,6.103,12.1773,15.7105,12.8295,1.03,1.74,3.36924,9.42012,0.706734,130.554,3.97785,0.5,0.0262474,0.1,4.52622,25.6418,-15.8715,24.6691,92.4183,-21.8776,100.331,39.4602,-198.922,0.2792438490564783,0.0061420845162541,-0.208797820358804,0.0280411325001879,-0.1639295646910299,0.0123257501286968,-0.044868255660182,0.0231022952948693
E_S_WW_WM_434,12.4639,2.33578,13.1765,13.0931,-1.7,0.39,-6.35203,2.05664,37.1317,-21.2464,-8.88751,-0.2,-8.01995,-0.2,-19.6094,7.05442,-29.449,27.8621,100.114,-15.0586,107.566,14.0802,-156.544,0.264961041757475,0.0152840541397213,-0.1341881612747508,0.049097528324363,-0.1179542323803986,0.0130575074083392,-0.0162339288822591,0.0444847494714117
E_S_WW_WM_435,-1.32028,10.9343,-4.8503,-2.17317,-1.21,-0.59,17.3132,5.70146,4.32712,116.172,-8.24217,-0.2,20.9035,0.8,10.3682,9.38984,-26.0957,33.883,42.3561,31.8706,87.5471,-33.7808,-148.474,0.3094802149568106,0.011896133221432,-0.3283209167807309,0.0308000374725098,-0.1733299682857143,0.0124033451677803,-0.15499094850598,0.0340720704479498
E_S_WW_WM_436,-3.41426,13.116,-6.69738,-14.9632,-1.72,-1.18,-7.41436,2.3308,5.85069,3.11396,-8.68466,0.2,-15.7887,0.3,32.9192,-12.0222,-19.5293,26.488,-8.12081,-39.162,124.688,81.7802,-91.7151,0.2934114310431894,0.0047098995833126,-0.1398224007887043,0.0283610401398564,-0.2072371253388704,0.0050896434621265,0.067414724526578,0.0297142781131229
E_S_WW_WM_437,-4.51607,0.0916819,0.971945,-9.95208,-0.83,0.82,13.8009,0.0451047,-46.2154,121.626,-14.2076,-0.2,-7.97674,0.7,56.4072,9.97766,-19.5982,9.29156,122.315,11.2777,-20.8976,28.0341,16.8754,0.2810524692392026,0.0033456070476783,-0.2621543092392027,0.0222940057902376,-0.1784793264485049,0.0042818550961782,-0.0836749827684385,0.0220088402284673
E_S_WW_WM_438,6.7342,14.3183,7.77849,-15.2921,-1.57,0.77,-2.04962,5.32154,1.68521,-89.5726,-6.86976,0.3,-8.54899,-0.2,3.64164,29.5282,-21.7019,49.284,48.827,-21.58,66.0453,34.6818,129.617,0.2920069193654485,0.0103367417765327,-0.0552867368590033,0.032111902280544,-0.1349061785548173,0.0096094473937932,0.0796194416910299,0.0347326386370073
E_S_WW_WM_439,-5.79868,3.88237,1.62385,6.55569,0.42,-0.04,-7.18599,7.50636,5.10994,-90.6736,-4.63234,-0.1,21.4965,0.0,-19.8234,-18.3907,-28.3127,-16.3738,48.0667,-16.9327,48.3969,53.811,-46.0773,0.2531575923953488,0.0054248543724006,-0.2336153881661129,0.0189556094726699,-0.2416209345182724,0.0091968409976995,0.0080055463755315,0.019401961656199
E_S_WW_WM_440,4.69164,-1.7482,19.1802,-0.40938,-1.36,0.34,19.0052,-1.15468,-16.6626,69.8798,-13.7329,-0.2,1.17156,0.2,6.28872,27.9779,11.2274,47.3845,124.719,-10.6132,8.78044,-55.6394,-28.0429,0.2878147426943521,0.0043145396096102,-0.2158753062225914,0.0264881829031467,-0.1358786378006644,0.0127118853175206,-0.0799966683990033,0.0215050520818973
E_S_WW_WM_441,9.72236,-1.84284,3.08507,-6.93841,2.1,0.74,-0.301438,-3.58009,8.70673,136.337,-0.0380798,0.8,-20.0031,-0.1,-1.07422,-8.8442,20.2293,-18.6247,-46.7934,-2.26014,-4.26026,15.1001,-179.803,0.2736268236511628,0.0040775839540186,-0.2253567921395349,0.0180838909473319,-0.129954553026578,0.0113728956983592,-0.0954022391255814,0.0132221223503981
E_S_WW_WM_442,10.3506,0.676918,11.4032,2.34248,-1.01,0.79,15.0154,8.30006,21.9391,88.3484,-1.23183,0.0,1.07657,0.2,48.0994,8.17577,28.7192,1.24957,129.134,-28.7793,-10.9616,34.0063,-129.837,0.2738061180564783,0.0067029598871456,-0.2178919115116279,0.021822794623229,-0.0982736783511627,0.0087575789332232,-0.119618233151495,0.0171948477369305
E_S_WW_WM_443,-0.0916211,14.8464,-6.00009,13.1608,-0.43,0.62,13.0341,7.12278,24.0747,-30.9248,-11.6971,0.3,16.5459,-0.1,-3.82904,-12.906,-16.8929,-12.8179,93.7792,-10.8921,127.814,-58.4115,56.2542,0.2753167376378737,0.0075666885441597,-0.2835497938106313,0.0231957161925343,-0.178669687475083,0.0078723452540554,-0.1048801063451827,0.0227753636859286
E_S_WW_WM_444,1.23307,4.75972,-7.69255,8.92607,2.48,-1.41,4.77101,6.00373,-21.9135,-81.972,-7.12025,0.7,0.741789,-0.1,44.6263,-0.832106,-7.3497,41.3319,129.475,-30.6781,53.0453,6.26975,99.2559,0.26978823679402,0.0035508387759307,-0.109084104544186,0.0155273463880618,-0.1338415645083056,0.0032679233703711,0.0247574599578817,0.0169048620284716
E_S_WW_WM_445,-1.80006,1.33829,-3.91754,7.56929,1.61,-0.47,9.84571,7.8909,-4.47754,101.955,-9.32394,0.6,23.9481,0.0,-22.8497,11.8696,-0.275121,-11.2833,112.408,-18.369,-44.7929,-18.6048,-86.2632,0.2896995532956811,0.0089062470724011,-0.2364530334318937,0.0327398161647857,-0.1361904964950166,0.0130063284769195,-0.1002625369039867,0.024554727383175
E_S_WW_WM_446,1.74024,5.85407,15.4493,7.64628,-1.02,-0.86,8.63848,2.4957,-38.6187,-6.09754,0.0532965,-0.3,-24.2687,1.0,5.51448,16.6501,20.6737,-6.21194,-39.7778,49.4905,110.851,73.2415,-123.175,0.2544106988737541,0.0062923804253546,-0.185612758192691,0.0333950627657635,-0.1720433468538206,0.0185148510079095,-0.0135694113050664,0.0244548053904751
E_S_WW_WM_447,-2.80775,3.98771,-6.16839,-9.83662,1.84,0.23,11.0396,5.58716,-41.0869,39.877,-1.13751,0.1,-4.53517,-0.1,49.9798,26.5512,-21.077,42.2534,-41.8124,48.0236,96.5049,-18.2738,52.1802,0.2904090094285714,0.0038587212059995,-0.2192795283621262,0.0251612864538552,-0.2058321996146179,0.0038674860785618,-0.0134473287575116,0.0235639341647104
E_S_WW_WM_448,-0.935673,0.925159,-4.00809,-5.16344,-0.83,1.8,11.495,5.2947,33.5015,65.2471,-9.15881,0.4,-3.61829,-0.1,-11.9928,-16.6972,3.83635,-17.7765,-48.9373,-44.4566,26.7566,12.0141,-167.254,0.2755755179036545,0.0062250203143832,-0.2427020941362126,0.0408207128822089,-0.1722850738073089,0.0096161223715223,-0.0704170203611295,0.0359076284257275
E_S_WW_WM_449,6.63981,3.56234,14.6127,19.2389,-1.79,-0.8,12.694,8.46845,-23.3352,27.3129,0.544804,0.0,-20.1284,0.2,-2.75811,-0.365825,-18.7559,52.2595,50.8984,29.2313,-42.7588,1.03778,17.571,0.2803250445847176,0.0050410348541929,-0.1092136560418604,0.0094917938466635,-0.1106900322581395,0.0049032876899109,0.0014763762111202,0.0126714016946333
